12;152;32;1:39.447;1:38.770;;63
13;69;16;1:39.388;1:38.780;;63
14;110;49;1:39.449;1:39.207;;63
15;84;40;1:39.353;1:39.358;;63
16;54;13;1:40.087;1:40.295;;63
17;100;44;1:39.924;1:40.358;;63
18;28;44;1:40.203;;;63
19;125;38;1:40.395;;;63
20;86;13;1:40.457;;;63
21;103;21;1:42.171;;;63
22;49;21;1:42.527;;;63
23;88;28;1:42.675;;;63
24;37;28;;;;63
1;2;16;1:46.515;1:56.921;1:51.746;64
2;125;38;1:47.276;1:55.898;1:51.793;64
3;152;32;1:46.571;1:55.799;1:52.020;64
4;129;38;1:46.279;1:56.931;1:52.199;64
5;69;16;1:47.401;1:56.388;1:53.065;64
6;94;25;1:47.309;1:56.469;1:53.290;64
7;67;49;1:46.449;1:56.802;1:53.539;64
8;145;31;1:47.433;1:54.897;1:53.543;64
9;146;17;1:46.334;1:56.556;1:54.382;64
10;39;25;1:47.043;1:57.338;;64
11;99;17;1:47.582;1:57.009;;64
12;53;40;1:46.649;1:57.071;;64
13;104;32;1:47.724;1:57.108;;64
14;100;44;1:47.266;1:57.132;;64
15;110;49;1:47.105;1:57.426;;64
16;28;44;1:47.705;1:57.719;;64
17;84;40;1:46.494;1:57.895;;64
18;14;31;1:48.044;;;64
19;86;13;1:49.027;;;64
20;54;13;1:49.477;;;64
21;37;28;1:51.618;;;64
22;103;21;1:52.742;;;64
23;49;21;1:53.040;;;64
1;2;16;1:16.073;1:38.521;1:40.621;65
2;129;38;1:16.393;1:38.309;1:41.026;65
3;125;38;1:16.500;1:39.382;1:41.496;65
4;152;32;1:16.686;1:38.010;1:42.459;65
5;146;17;1:16.271;1:39.467;1:43.501;65
6;67;49;1:16.181;1:38.731;1:43.950;65
7;14;31;1:16.507;1:38.659;1:44.113;65
8;145;31;1:16.221;1:37.365;1:44.186;65
9;99;17;1:16.352;1:39.703;1:44.889;65
10;94;25;1:15.693;1:39.729;1:45.811;65
11;100;44;1:16.516;1:39.789;;65
12;84;40;1:15.726;1:39.933;;65
13;53;40;1:16.481;1:39.985;;65
14;69;16;1:16.265;1:40.212;;65
15;39;25;1:16.685;1:40.574;;65
16;110;49;1:16.426;1:40.752;;65
17;104;32;1:15.988;1:41.551;;65
18;28;44;1:16.741;;;65
19;54;13;1:17.620;;;65
20;86;13;1:18.531;;;65
21;88;28;1:19.220;;;65
22;37;28;1:19.291;;;65
23;103;21;1:19.912;;;65
24;49;21;1:20.230;;;65
1;145;31;1:21.794;1:21.060;1:20.953;66
2;39;25;1:22.755;1:21.657;1:21.366;66
3;129;38;1:22.948;1:21.407;1:21.416;66
4;14;31;1:22.028;1:21.618;1:21.583;66
5;94;25;1:22.234;1:21.583;1:21.730;66
6;2;16;1:22.095;1:21.598;1:21.844;66
7;69;16;1:22.203;1:21.534;1:21.900;66
8;67;49;1:22.475;1:21.504;1:21.939;66
9;110;49;1:22.271;1:21.697;1:22.343;66
10;146;17;1:22.176;1:21.653;1:22.847;66
11;125;38;1:22.829;1:21.715;;66
12;99;17;1:21.912;1:21.813;;66
13;104;32;1:22.079;1:21.895;;66
14;84;40;1:22.110;1:21.895;;66
15;53;40;1:22.801;1:22.300;;66
16;28;44;1:22.799;1:22.380;;66
17;152;32;1:22.436;1:22.723;;66
18;100;44;1:23.250;;;66
19;54;13;1:23.576;;;66
20;86;13;1:24.167;;;66
21;88;28;1:25.244;;;66
22;37;28;1:25.476;;;66
23;103;21;1:25.916;;;66
24;49;21;1:26.178;;;66
1;14;31;1:49.250;1:47.654;1:47.573;67
2;53;40;1:48.686;1:48.569;1:47.871;67
3;67;49;1:48.993;1:48.780;1:47.893;67
4;94;25;1:49.546;1:48.414;1:48.205;67
5;84;40;1:49.642;1:47.980;1:48.219;67
6;2;16;1:49.401;1:48.598;1:48.313;67
7;125;38;1:49.859;1:48.546;1:48.392;67
8;145;31;1:49.605;1:48.563;1:48.394;67
9;39;25;1:50.126;1:48.714;1:48.538;67
10;99;17;1:50.033;1:48.729;1:48.890;67
11;129;38;1:49.722;1:48.792;;67
12;146;17;1:49.362;1:48.855;;67
13;152;32;1:49.742;1:49.081;;67
14;69;16;1:49.588;1:49.147;;67
15;28;44;1:49.763;1:49.354;;67
16;100;44;1:49.572;1:49.543;;67
17;110;49;1:49.958;1:50.088;;67
18;104;32;1:50.181;;;67
19;54;13;1:51.739;;;67
20;86;13;1:51.967;;;67
21;37;28;1:52.336;;;67
22;103;21;1:53.030;;;67
23;88;28;1:53.493;;;67
24;49;21;1:54.989;;;67
1;145;31;1:24.211;1:24.394;1:24.010;68
2;14;31;1:24.672;1:24.255;1:24.133;68
3;69;16;1:24.882;1:24.505;1:24.247;68
4;99;17;1:24.875;1:24.345;1:24.304;68
5;152;32;1:25.302;1:24.675;1:24.540;68
6;129;38;1:25.011;1:24.687;1:24.802;68
7;104;32;1:24.689;1:24.515;1:24.833;68
8;94;25;1:25.151;1:24.742;1:24.855;68
9;53;40;1:25.317;1:24.683;1:25.109;68
10;2;16;1:24.175;1:24.242;1:25.678;68
11;125;38;1:25.556;1:24.809;;68
12;67;49;1:25.103;1:24.820;;68
13;84;40;1:25.300;1:24.901;;68
14;110;49;1:25.135;1:25.042;;68
15;100;44;1:25.728;1:25.312;;68
16;5;25;1:25.838;1:25.408;;68
17;28;44;1:25.649;1:25.441;;68
18;54;13;1:26.382;;;68
19;86;13;1:26.887;;;68
20;37;28;1:27.039;;;68
21;88;28;1:27.073;;;68
22;49;21;1:27.441;;;68
23;103;21;1:27.629;;;68
24;146;17;;;;68
1;145;31;1:48.285;1:46.665;1:46.362;69
2;67;49;1:49.494;1:47.602;1:46.804;69
3;129;38;1:48.240;1:46.791;1:46.905;69
4;14;31;1:49.381;1:47.661;1:46.939;69
5;2;16;1:49.391;1:47.567;1:47.216;69
6;99;17;1:48.028;1:47.667;1:47.241;69
7;125;38;1:47.717;1:47.513;1:47.475;69
8;39;25;1:49.688;1:47.529;1:47.788;69
9;152;32;1:49.546;1:47.823;;69
10;104;32;1:49.463;1:47.943;;69
11;146;17;1:49.547;1:47.975;;69
12;94;25;1:48.169;1:48.261;;69
13;69;16;1:49.767;1:48.344;;69
14;84;40;1:49.055;1:48.505;;69
15;100;44;1:49.023;1:48.774;;69
16;28;44;1:49.564;1:48.849;;69
17;110;49;1:49.809;;;69
18;53;40;1:49.933;;;69
19;86;13;1:50.846;;;69
20;54;13;1:51.137;;;69
21;37;28;1:51.370;;;69
22;88;28;1:51.762;;;69
23;49;21;1:52.372;;;69
24;103;21;1:53.355;;;69
1;129;38;1:32.608;1:31.501;1:30.839;70
2;125;38;1:32.951;1:31.950;1:31.090;70
3;14;31;1:33.077;1:31.772;1:31.290;70
4;53;40;1:32.042;1:31.886;1:31.700;70
5;39;25;1:32.029;1:31.988;1:31.898;70
6;84;40;1:32.147;1:32.169;1:32.022;70
7;2;16;1:32.459;1:31.833;1:32.114;70
8;94;25;1:32.221;1:31.826;1:32.208;70
9;145;31;1:33.061;1:32.121;1:32.327;70
10;146;17;1:32.828;1:32.272;;70
11;69;16;1:32.946;1:32.293;;70
12;99;17;1:32.898;1:32.327;;70
13;152;32;1:33.349;1:32.469;;70
14;67;49;1:32.834;1:32.512;;70
15;104;32;1:33.015;1:32.625;;70
16;100;44;1:33.059;1:32.954;;70
17;28;44;1:33.370;1:33.368;;70
18;110;49;1:33.405;;;70
19;54;13;1:34.657;;;70
20;37;28;1:35.213;;;70
21;103;21;1:35.385;;;70
22;88;28;1:35.429;;;70
23;86;13;1:35.432;;;70
24;49;21;1:36.734;;;70
1;125;38;1:38.397;1:38.220;1:37.242;71
2;129;38;1:38.208;1:37.767;1:37.316;71
3;145;31;1:39.180;1:38.000;1:37.469;71
4;2;16;1:39.144;1:37.987;1:37.534;71
5;94;25;1:38.887;1:38.227;1:37.625;71
6;69;16;1:38.937;1:38.253;1:37.884;71
7;39;25;1:38.863;1:38.275;1:37.934;71
8;146;17;1:38.981;1:38.428;1:38.266;71
9;104;32;1:38.999;1:38.417;1:38.361;71
10;152;32;1:38.808;1:38.436;1:38.513;71
11;14;31;1:38.615;1:38.441;;71
12;84;40;1:38.630;1:38.460;;71
13;53;40;1:38.719;1:38.594;;71
14;99;17;1:38.942;1:38.643;;71
15;67;49;1:39.024;1:38.725;;71
16;100;44;1:38.784;1:39.084;;71
17;28;44;1:38.744;1:39.340;;71
18;110;49;1:39.443;;;71
19;86;13;1:40.207;;;71
20;54;13;1:40.333;;;71
21;88;28;1:41.317;;;71
22;37;28;1:41.371;;;71
23;103;21;1:42.881;;;71
24;49;21;;;;71
1;129;38;1:26.387;1:25.435;1:25.283;72
2;125;38;1:26.744;1:25.610;1:25.327;72
3;145;31;1:26.516;1:25.816;1:25.544;72
4;14;31;1:26.564;1:25.467;1:25.659;72
5;2;16;1:26.829;1:25.834;1:25.773;72
6;69;16;1:26.939;1:26.111;1:25.857;72
7;94;25;1:26.740;1:26.101;1:26.236;72
8;84;40;1:27.179;1:26.076;1:26.360;72
9;67;49;1:26.048;1:25.983;1:26.713;72
10;104;32;1:26.458;1:25.976;;72
11;39;25;1:26.897;1:26.136;;72
12;146;17;1:27.185;1:26.241;;72
13;110;49;1:26.851;1:26.331;;72
14;152;32;1:27.482;1:26.574;;72
15;100;44;1:27.006;1:26.777;;72
16;99;17;1:27.462;1:26.989;;72
17;53;40;1:27.517;1:27.219;;72
18;28;44;1:27.525;;;72
19;86;13;1:28.756;;;72
20;54;13;1:29.500;;;72
21;37;28;1:29.613;;;72
22;103;21;1:30.592;;;72
23;49;21;1:30.593;;;72
24;88;28;1:30.662;;;72
1;145;31;1:41.497;1:40.901;1:40.630;73
2;125;38;1:41.933;1:41.277;1:40.978;73
3;129;38;1:42.160;1:41.511;1:41.073;73
4;67;49;1:41.981;1:41.907;1:41.226;73
5;94;25;1:42.222;1:41.532;1:41.260;73
6;14;31;1:42.342;1:41.873;1:41.290;73
7;2;16;1:41.939;1:41.514;1:41.582;73
8;104;32;1:41.926;1:41.698;1:41.603;73
9;69;16;1:41.974;1:41.846;1:41.723;73
10;39;25;1:42.046;1:41.620;1:41.778;73
11;146;17;1:42.579;1:42.019;;73
12;84;40;1:42.624;1:42.084;;73
13;99;17;1:42.572;1:42.218;;73
14;152;32;1:42.735;1:42.289;;73
15;110;49;1:43.298;1:42.330;;73
16;53;40;1:43.582;1:42.606;;73
17;100;44;1:43.280;1:42.765;;73
18;28;44;1:44.058;;;73
19;54;13;1:44.956;;;73
20;88;28;1:45.089;;;73
21;86;13;1:45.151;;;73
22;37;28;1:45.426;;;73
23;103;21;1:45.766;;;73
24;49;21;1:46.382;;;73
1;129;38;1:36.558;1:35.796;1:35.657;74
2;145;31;1:37.058;1:36.795;1:35.766;74
3;125;38;1:37.215;1:36.298;1:36.174;74
4;39;25;1:37.486;1:36.906;1:36.587;74
5;94;25;1:38.051;1:37.404;1:36.708;74
6;152;32;1:37.927;1:37.102;1:36.794;74
7;69;16;1:37.667;1:36.549;1:36.937;74
8;146;17;1:37.756;1:37.066;1:37.141;74
9;2;16;1:37.968;1:37.123;1:37.300;74
10;67;49;1:37.537;1:37.011;1:37.842;74
11;110;49;1:37.520;1:37.604;;74
12;14;31;1:37.565;1:37.616;;74
13;99;17;1:38.104;1:37.665;;74
14;28;44;1:38.434;1:37.879;;74
15;84;40;1:38.500;1:38.206;;74
16;53;40;1:38.418;1:38.437;;74
17;104;32;1:38.862;1:38.501;;74
18;100;44;1:39.114;;;74
19;37;28;1:40.056;;;74
20;88;28;1:40.664;;;74
21;86;13;1:40.809;;;74
22;54;13;1:41.166;;;74
23;103;21;1:42.011;;;74
24;49;21;1:42.740;;;74
1;145;31;1:15.075;1:13.398;1:12.458;75
2;14;31;1:15.456;1:13.515;1:12.513;75
3;125;38;1:16.180;1:13.667;1:12.581;75
4;129;38;1:15.644;1:13.209;1:12.760;75
5;69;16;1:16.263;1:14.048;1:12.987;75
6;67;49;1:16.266;1:13.698;1:13.174;75
7;146;17;1:15.536;1:13.704;1:13.206;75
8;2;16;1:16.097;1:13.856;1:13.253;75
9;94;25;1:16.432;1:13.698;1:13.298;75
10;104;32;1:15.929;1:13.848;1:13.489;75
11;99;17;1:15.901;1:14.121;;75
12;110;49;1:15.333;1:14.219;;75
13;84;40;1:15.974;1:14.234;;75
14;152;32;1:16.005;1:14.334;;75
15;53;40;1:16.400;1:14.380;;75
16;100;44;1:16.744;1:14.574;;75
17;28;44;1:16.722;1:14.619;;75
18;39;25;1:16.967;;;75
19;86;13;1:17.073;;;75
20;54;13;1:17.086;;;75
21;37;28;1:17.508;;;75
22;88;28;1:18.104;;;75
23;49;21;1:19.576;;;75
24;103;21;1:19.699;;;75
1;129;38;1:44.657;1:36.745;1:27.407;76
2;125;38;1:44.472;1:36.524;1:27.827;76
3;145;32;1:45.456;1:36.625;1:28.087;76
4;69;16;1:44.635;1:36.666;1:28.490;76
5;2;16;1:43.850;1:36.691;1:28.493;76
6;104;32;1:43.380;1:36.194;1:28.523;76
7;94;25;1:45.545;1:37.517;1:28.738;76
8;39;25;1:44.284;1:37.641;1:29.013;76
9;99;17;1:45.601;1:36.901;1:29.305;76
10;14;31;1:44.688;1:36.644;1:30.357;76
11;146;40;1:45.930;1:38.067;;76
12;118;17;1:47.330;1:38.134;;76
13;28;44;1:44.871;1:38.778;;76
14;100;44;1:46.450;1:39.042;;76
15;84;31;1:44.300;1:39.900;;76
16;18;49;1:47.328;1:40.290;;76
17;67;49;1:47.614;;;76
18;40;40;1:47.776;;;76
19;25;28;1:48.147;;;76
20;150;28;1:48.909;;;76
21;32;13;1:49.519;;;76
1;129;38;1:37.899;1:37.245;1:49.674;77
2;69;16;1:37.712;1:36.874;1:50.587;77
3;2;16;1:37.314;1:36.877;1:50.727;77
4;145;32;1:37.513;1:36.517;1:51.699;77
5;125;38;1:37.619;1:36.449;1:52.244;77
6;104;32;1:37.239;1:36.190;1:52.519;77
7;94;25;1:36.959;1:36.640;1:52.970;77
8;14;31;1:37.487;1:37.117;1:53.175;77
9;118;17;1:36.809;1:36.834;1:53.439;77
10;84;31;1:37.702;1:37.342;1:54.136;77
11;39;25;1:37.363;1:37.636;;77
12;146;40;1:37.931;1:38.125;;77
13;100;44;1:37.722;1:38.822;;77
14;40;40;1:37.707;1:39.221;;77
15;99;17;1:37.493;1:44.509;;77
16;67;49;1:37.867;;;77
17;28;44;1:38.157;;;77
18;18;49;1:38.207;;;77
19;25;28;1:38.434;;;77
20;88;13;1:39.314;;;77
21;150;28;1:39.672;;;77
22;32;13;1:39.932;;;77
1;145;32;1:35.793;1:35.078;1:34.484;78
2;94;25;1:37.046;1:35.659;1:34.761;78
3;2;16;1:36.253;1:35.148;1:34.788;78
4;104;32;1:35.959;1:35.537;1:34.861;78
5;69;16;1:35.972;1:35.403;1:34.933;78
6;39;25;1:36.929;1:36.065;1:35.364;78
7;100;44;1:36.993;1:36.258;1:35.998;78
8;14;31;1:36.667;1:35.784;2:05.673;78
9;129;38;1:36.537;1:35.343;;78
10;146;40;1:36.985;1:36.261;;78
11;99;17;1:37.478;1:36.287;;78
12;84;31;1:36.952;1:36.314;;78
13;118;17;1:37.349;1:36.405;;78
14;125;38;1:36.148;1:36.679;;78
15;67;49;1:37.281;1:37.139;;78
16;28;44;1:37.508;1:37.199;;78
17;18;49;1:37.769;;;78
18;40;40;1:37.990;;;78
19;25;28;1:38.780;;;78
20;150;28;1:39.537;;;78
21;88;13;1:39.614;;;78
22;32;13;1:39.660;;;78
1;104;32;1:33.364;1:32.867;1:32.330;79
2;129;38;1:33.327;1:32.746;1:32.584;79
3;2;16;1:32.878;1:33.316;1:32.667;79
4;145;32;1:33.498;1:33.346;1:32.762;79
5;125;38;1:33.966;1:33.098;1:33.078;79
6;69;16;1:33.780;1:33.358;1:33.207;79
7;99;17;1:33.762;1:33.335;1:33.235;79
8;118;17;1:34.048;1:33.378;1:33.246;79
9;94;25;1:33.827;1:33.146;1:33.327;79
10;14;31;1:34.071;1:33.702;;79
11;39;25;1:33.498;1:33.762;;79
12;84;31;1:34.310;1:33.914;;79
13;100;44;1:34.120;1:33.974;;79
14;146;40;1:34.409;1:33.976;;79
15;18;49;1:34.425;1:34.105;;79
16;28;44;1:34.314;1:34.284;;79
17;67;49;1:34.425;;;79
18;40;40;1:34.730;;;79
19;88;13;1:35.283;;;79
20;25;28;1:36.178;;;79
21;32;13;1:36.304;;;79
22;150;28;1:36.476;;;79
1;104;32;1:21.913;1:21.776;1:20.718;80
2;145;32;1:21.728;1:21.001;1:20.972;80
3;129;38;1:22.158;1:21.602;1:21.054;80
4;94;25;1:22.210;1:21.676;1:21.177;80
5;2;16;1:22.264;1:21.646;1:21.218;80
6;69;16;1:22.492;1:21.978;1:21.219;80
7;39;25;1:22.613;1:21.998;1:21.308;80
8;125;38;1:22.342;1:21.718;1:21.570;80
9;84;31;1:23.116;1:21.790;1:22.069;80
10;99;17;1:22.663;1:22.019;1:22.233;80
11;100;44;1:22.905;1:22.127;;80
12;28;44;1:22.775;1:22.166;;80
13;118;17;1:22.952;1:22.346;;80
14;14;31;1:23.166;1:22.355;;80
15;146;40;1:23.058;1:22.389;;80
16;40;40;1:23.218;1:22.793;;80
17;18;49;1:23.260;;;80
18;67;49;1:23.318;;;80
19;32;13;1:24.661;;;80
20;25;28;1:24.713;;;80
21;150;28;1:24.996;;;80
22;88;13;1:25.070;;;80
1;104;32;1:24.620;1:16.135;1:13.876;81
2;145;32;1:23.779;1:16.265;1:13.967;81
3;129;38;1:24.243;1:15.988;1:13.980;81
4;125;38;1:25.352;1:17.322;1:14.181;81
5;94;25;1:25.835;1:16.040;1:14.822;81
6;2;16;1:23.712;1:16.510;1:14.824;81
7;84;31;1:24.682;1:17.748;1:15.138;81
8;118;17;1:25.108;1:17.261;1:15.383;81
9;14;31;1:23.744;1:17.420;1:15.647;81
10;28;44;1:23.699;1:17.623;1:15.703;81
11;146;40;1:25.547;1:18.331;;81
12;100;44;1:24.852;1:18.344;;81
13;39;25;1:23.738;1:18.603;;81
14;18;49;1:24.681;1:19.077;;81
15;32;13;1:26.095;1:19.408;;81
16;67;49;1:23.452;1:21.688;;81
17;99;17;1:26.322;;;81
18;88;13;1:26.633;;;81
19;40;40;1:26.917;;;81
20;150;28;1:27.303;;;81
1;129;38;1:22.318;1:28.166;1:25.425;82
2;145;32;1:23.801;1:27.649;1:25.512;82
3;18;49;1:23.446;1:28.419;1:25.897;82
4;104;32;1:23.840;1:28.420;1:26.008;82
5;125;38;1:23.247;1:28.145;1:26.208;82
6;2;16;1:23.224;1:28.788;1:26.504;82
7;28;44;1:24.159;1:28.527;1:26.543;82
8;118;17;1:24.551;1:28.799;1:27.348;82
9;94;25;1:24.451;1:28.667;1:27.432;82
10;100;44;1:24.770;1:29.359;1:27.946;82
11;146;40;1:23.899;1:29.435;;82
12;84;31;1:24.176;1:29.761;;82
13;67;49;1:24.776;1:29.917;;82
14;14;31;1:24.021;1:30.068;;82
15;40;40;1:24.408;1:30.315;;82
16;69;16;1:23.735;1:30.354;;82
17;99;17;1:24.908;;;82
18;88;13;1:25.626;;;82
19;39;25;1:25.716;;;82
20;25;28;1:26.508;;;82
21;150;28;1:27.062;;;82
22;32;13;1:27.110;;;82
1;145;32;1:30.995;1:31.224;1:29.607;83
2;104;32;1:31.355;1:31.028;1:30.059;83
3;129;38;1:31.559;1:30.990;1:30.211;83
4;125;38;1:31.605;1:31.002;1:30.220;83
5;99;17;1:32.062;1:31.291;1:30.736;83
6;100;44;1:32.097;1:31.182;1:30.757;83
7;118;17;1:32.002;1:31.097;1:30.908;83
8;39;25;1:31.466;1:31.530;1:30.955;83
9;94;25;1:31.400;1:31.592;1:30.962;83
10;2;16;1:32.266;1:31.387;1:30.979;83
11;14;31;1:31.979;1:31.649;;83
12;69;16;1:32.241;1:31.779;;83
13;28;44;1:32.105;1:31.785;;83
14;84;31;1:31.953;1:32.082;;83
15;146;40;1:32.168;1:32.211;;83
16;67;49;1:32.512;1:32.359;;83
17;18;49;1:32.664;;;83
18;40;40;1:32.666;;;83
19;88;13;1:33.866;;;83
20;25;28;1:34.108;;;83
21;32;13;1:35.481;;;83
22;150;28;1:35.858;;;83
1;145;32;1:31.131;1:30.152;1:29.398;84
2;129;38;1:31.269;1:29.992;1:29.501;84
3;125;38;1:31.428;1:30.217;1:29.608;84
4;94;25;1:30.676;1:29.852;1:29.892;84
5;39;25;1:31.242;1:30.005;1:29.959;84
6;100;44;1:31.081;1:30.223;1:30.528;84
7;69;16;1:30.547;1:29.825;1:31.126;84
8;2;16;1:30.709;1:29.962;1:31.209;84
9;14;31;1:31.181;1:30.269;;84
10;146;40;1:31.132;1:30.231;;84
11;104;32;1:31.322;1:30.326;;84
12;99;17;1:31.322;1:30.697;;84
13;84;31;1:31.498;1:30.933;;84
14;40;40;1:31.681;1:31.010;;84
15;118;17;1:31.320;1:31.010;;84
16;28;44;1:31.629;1:31.104;;84
17;18;49;1:31.693;;;84
18;67;49;1:31.707;;;84
19;88;13;1:32.937;;;84
20;25;28;1:33.063;;;84
21;32;13;1:33.734;;;84
22;150;28;1:34.098;;;84
1;145;32;1:20.363;1:19.862;1:19.388;85
2;129;38;1:20.646;1:19.992;1:19.426;85
3;39;25;1:20.447;1:20.101;1:19.595;85
4;104;32;1:20.350;1:19.778;1:19.720;85
5;2;16;1:20.652;1:20.183;1:19.791;85
6;94;25;1:20.867;1:20.243;1:19.851;85
7;69;16;1:21.004;1:20.460;1:19.929;85
8;100;44;1:21.181;1:20.527;1:20.641;85
9;84;31;1:21.612;1:20.545;1:22.398;85
10;125;38;1:21.264;1:20.503;;85
11;118;17;1:21.471;1:20.569;;85
12;146;40;1:21.028;1:20.580;;85
13;14;31;1:21.131;1:20.777;;85
14;28;44;1:21.345;1:21.029;;85
15;67;49;1:20.816;1:21.133;;85
16;18;49;1:21.135;1:21.219;;85
17;40;40;1:21.724;;;85
18;99;17;1:22.043;;;85
19;88;13;1:23.007;;;85
20;32;13;1:23.333;;;85
21;25;28;1:23.787;;;85
22;150;28;1:23.997;;;85
1;145;32;2:00.368;1:49.067;2:01.012;86
2;129;38;2:01.863;1:48.646;2:01.200;86
3;125;38;2:01.597;1:48.641;2:01.325;86
4;104;32;2:01.099;1:48.552;2:02.251;86
5;99;17;2:02.338;1:48.925;2:02.332;86
6;14;31;2:01.301;1:48.641;2:03.075;86
7;39;25;2:02.476;1:48.649;2:03.081;86
8;94;25;2:01.151;1:48.296;2:03.390;86
9;2;16;2:00.190;1:48.309;2:03.482;86
10;69;16;2:01.462;1:49.020;2:04.059;86
11;146;40;2:01.712;1:49.088;;86
12;118;17;2:02.749;1:49.103;;86
13;84;31;2:02.425;1:49.304;;86
14;32;13;2:00.564;1:52.036;;86
15;25;28;2:02.110;1:52.563;;86
16;150;28;2:02.948;1:52.762;;86
17;67;49;2:03.072;;;86
18;28;44;2:03.300;;;86
19;100;44;2:03.317;;;86
20;18;49;2:03.432;;;86
21;40;40;2:04.324;;;86
22;88;13;2:07.384;;;86
1;129;38;1:24.319;1:23.977;1:23.755;87
2;125;38;1:24.923;1:24.263;1:23.968;87
3;146;40;1:24.776;1:24.305;1:24.065;87
4;69;16;1:24.950;1:24.479;1:24.132;87
5;2;16;1:24.661;1:24.227;1:24.142;87
6;104;32;1:24.527;1:24.393;1:24.192;87
7;100;44;1:24.655;1:24.290;1:24.209;87
8;84;31;1:24.635;1:24.592;1:24.502;87
9;14;31;1:24.739;1:24.563;1:24.515;87
10;28;44;1:24.630;1:24.575;1:28.050;87
11;94;25;1:24.819;1:24.610;;87
12;145;32;1:24.589;1:24.803;;87
13;39;25;1:24.737;1:24.848;;87
14;118;17;1:25.030;1:24.932;;87
15;67;49;1:24.905;1:25.011;;87
16;99;17;1:25.009;1:25.077;;87
17;40;40;1:25.226;;;87
18;18;49;1:25.291;;;87
19;32;13;1:26.406;;;87
20;88;13;1:26.563;;;87
21;25;28;1:27.085;;;87
22;150;28;1:27.480;;;87
1;129;38;1:45.376;1:42.905;1:42.841;88
2;104;32;1:45.208;1:43.892;1:42.932;88
3;39;25;1:45.851;1:43.957;1:43.058;88
4;125;38;1:45.271;1:43.727;1:43.152;88
5;145;32;1:44.196;1:43.920;1:43.254;88
6;69;16;1:45.658;1:44.376;1:43.890;88
7;2;16;1:45.115;1:44.153;1:43.938;88
8;14;31;1:45.009;1:44.497;1:44.282;88
9;100;44;1:45.379;1:44.407;1:44.439;88
10;40;40;1:45.483;1:44.245;;88
11;146;40;1:45.381;1:44.555;;88
12;28;44;1:45.657;1:44.588;;88
13;94;25;1:45.522;1:44.658;;88
14;84;31;1:45.164;1:44.752;;88
15;118;17;1:45.960;1:45.185;;88
16;18;49;1:45.982;1:45.388;;88
17;99;17;1:46.121;;;88
18;67;49;1:46.619;;;88
19;88;13;1:48.111;;;88
20;32;13;1:48.320;;;88
21;25;28;1:48.830;;;88
22;150;28;1:48.930;;;88
1;129;38;1:38.683;1:37.569;1:37.202;89
2;145;32;1:38.574;1:37.824;1:37.420;89
3;125;38;1:37.138;1:37.840;1:37.464;89
4;39;25;1:37.065;1:38.076;1:37.531;89
5;104;32;1:38.418;1:38.031;1:37.679;89
6;2;16;1:38.520;1:37.978;1:38.038;89
7;69;16;1:38.884;1:38.295;1:38.223;89
8;146;40;1:38.427;1:37.913;1:38.237;89
9;40;40;1:38.725;1:38.327;1:38.405;89
10;94;25;1:38.341;1:38.181;1:38.822;89
11;84;31;1:39.049;1:38.362;;89
12;14;31;1:38.882;1:38.365;;89
13;100;44;1:38.525;1:38.417;;89
14;118;17;1:38.988;1:38.431;;89
15;99;17;1:39.185;1:38.718;;89
16;28;44;1:39.075;1:38.781;;89
17;18;49;1:39.470;;;89
18;67;49;1:39.987;;;89
19;88;13;1:40.864;;;89
20;32;13;1:40.871;;;89
21;25;28;1:41.169;;;89
22;150;28;1:41.322;;;89
1;125;38;1:32.271;1:31.513;1:30.915;90
2;129;38;1:32.397;1:31.290;1:31.089;90
3;145;32;1:32.340;1:31.636;1:31.253;90
4;39;25;1:31.824;1:31.565;1:31.365;90
5;69;16;1:31.994;1:31.668;1:31.378;90
6;104;32;1:32.244;1:31.764;1:31.397;90
7;146;40;1:32.465;1:31.848;1:31.644;90
8;2;16;1:32.371;1:31.828;1:31.665;90
9;94;25;1:32.377;1:31.662;1:31.684;90
10;14;31;1:32.606;1:31.838;1:31.827;90
11;84;31;1:32.718;1:31.989;;90
12;99;17;1:32.286;1:31.992;;90
13;18;49;1:32.613;1:32.013;;90
14;40;40;1:32.673;1:32.063;;90
15;67;49;1:32.875;1:32.093;;90
16;100;44;1:32.804;1:32.485;;90
17;118;17;1:32.890;;;90
18;28;44;1:33.357;;;90
19;150;28;1:34.320;;;90
20;88;13;1:34.556;;;90
21;32;13;1:34.879;;;90
22;25;28;1:34.958;;;90
1;129;38;1:25.943;1:24.568;1:24.119;91
2;104;32;1:25.833;1:25.304;1:24.871;91
3;145;32;1:25.802;1:25.259;1:24.941;91
4;125;38;1:25.665;1:25.097;1:25.047;91
5;69;16;1:25.793;1:25.389;1:25.201;91
6;94;25;1:25.819;1:25.191;1:25.248;91
7;146;40;1:25.883;1:25.339;1:25.334;91
8;2;16;1:25.934;1:24.885;1:25.826;91
9;84;31;1:26.107;1:25.365;1:26.153;91
10;14;31;1:26.574;1:25.458;1:26.487;91
11;100;44;1:25.673;1:25.519;;91
12;99;17;1:25.908;1:25.711;;91
13;118;17;1:26.164;1:25.740;;91
14;28;44;1:26.155;1:25.798;;91
15;18;49;1:26.178;1:26.134;;91
16;40;40;1:26.057;1:26.336;;91
17;39;25;1:26.577;;;91
18;67;49;1:26.842;;;91
19;25;28;1:26.970;;;91
20;32;13;1:27.105;;;91
